word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,instrTxt.started,instrTxt.stopped,imgStart.started,imgStart.stopped,resBegin.x,resBegin.y,resBegin.leftButton,resBegin.midButton,resBegin.rightButton,resBegin.time,resBegin.clicked_name,resBegin.started,resBegin.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
زرد,red,0,imgRed,,,,,1,5,21,12,,,,,,,,,,,,,,46.14701580000019,None,46.14701580000019,None,46.14701580000019,None,46.14701580000019,None,46.14701580000019,None,-0.21574074074074073,-0.17222222222222222,1,0,0,1.1247001000001546,imgRed,0.006729160000759293,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,yellow,0,imgYellow,,,,,1,6,22,11,,,,,,,,,,,,,,47.29721080000036,None,47.29721080000036,None,47.29721080000036,None,47.29721080000036,None,47.29721080000036,None,0.1962962962962963,-0.1712962962962963,1,0,0,0.6933792999998332,imgYellow,0.00798445999953401,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,blue,0,imgBlue,,,,,1,7,23,1,,,,,,,,,,,,,,48.01377450000018,None,48.01377450000018,None,48.01377450000018,None,48.01377450000018,None,48.01377450000018,None,-0.0712962962962963,-0.18055555555555555,1,0,0,0.6742626999994172,imgBlue,0.006745559999217221,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,green,1,imgGreen,,,,,1,8,24,10,,,,,,,,,,,,,,48.7131760000002,None,48.7131760000002,None,48.7131760000002,None,48.7131760000002,None,48.7131760000002,None,0.06944444444444445,-0.15185185185185185,1,0,0,0.61075400000027,imgGreen,0.00914336000005278,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
قرمز,yellow,0,imgYellow,,,,,1,9,25,3,,,,,,,,,,,,,,49.34648230000039,None,49.34648230000039,None,49.34648230000039,None,49.34648230000039,None,49.34648230000039,None,0.1814814814814815,-0.15462962962962962,1,0,0,0.6589982000004966,imgYellow,0.0069653599994126125,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
زرد,blue,0,imgBlue,,,,,1,10,26,13,,,,,,,,,,,,,,50.02956330000052,None,50.02956330000052,None,50.02956330000052,None,50.02956330000052,None,50.02956330000052,None,-0.10462962962962963,-0.15462962962962962,1,0,0,0.6257470000000467,imgBlue,0.007542660000581236,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,yellow,0,imgYellow,,,,,1,11,27,7,,,,,,,,,,,,,,50.679496100000506,None,50.679496100000506,None,50.679496100000506,None,50.679496100000506,None,50.679496100000506,None,0.18796296296296297,-0.14814814814814814,1,0,0,0.7097554000001765,imgYellow,0.007566959999167011,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
آبی,red,0,imgRed,,,,,1,12,28,4,,,,,,,,,,,,,,51.412713200000326,None,51.412713200000326,None,51.412713200000326,None,51.412713200000326,None,51.412713200000326,None,-0.19074074074074074,-0.1787037037037037,1,0,0,0.8595862999991368,imgRed,0.008428259999163856,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
زرد,green,0,imgGreen,,,,,1,13,29,14,,,,,,,,,,,,,,52.27924129999974,None,52.27924129999974,None,52.27924129999974,None,52.27924129999974,None,52.27924129999974,None,0.016666666666666666,-0.1824074074074074,1,0,0,0.6667224000002534,imgGreen,0.01502046000041446,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
سبز,blue,0,imgBlue,,,,,1,14,30,9,,,,,,,,,,,,,,52.979082100000596,None,52.979082100000596,None,52.979082100000596,None,52.979082100000596,None,52.979082100000596,None,-0.08518518518518518,-0.1824074074074074,1,0,0,1.026235600000291,imgBlue,0.008192960000087623,None,,,,,,,,,,,,,,,,d,d,d,d,001,2021_Jan_12_1726,آزمون استروپ استاندارد,2020.2.10,59.87934312382163,
